"","community","trait","pmid","category","mrbase_id","background","ncase","ncontrol","lor","se","z","pval","fdr"
"2290","21","Height",25282103,"Anthropometric","89","clumped",13,146517,-0.163684426449636,0.254930438503348,-0.642074863286623,0.520824576064633,0.998465784991928
"2291","9","Years of schooling",27225129,"Education","1001","clumped",33,191182,0.0970137883112874,0.151168265606419,0.64176027899845,0.521028843809471,0.998465784991928
"2292","11","8-choice reaction time",21130836,"Neurological","1063","clumped",9,142610,-0.627077703280235,0.977385819381464,-0.641586659889418,0.521141596867155,0.998465784991928
"2293","31","Iron",25352340,"Metal","1049","clumped",9,129190,0.0832273149941793,0.129756389064155,0.641412076849867,0.521254988593261,0.998465784991928
"2294","27","Obesity class 2",23563607,"Anthropometric","91","clumped",7,141927,-0.698702448346643,1.0897784666482,-0.641141727176556,0.521430605827362,0.998465784991928
"2295","53","Squamous cell lung cancer",24880342,"Cancer","967","clumped",16,185560,-0.415683678414677,0.648446074696217,-0.641045870482625,0.521492880968176,0.998465784991928
"2296","32","Extreme body mass index",23563607,"Anthropometric","85","clumped",9,126175,-0.599213647811835,0.935194906935415,-0.640736645770908,0.521693800819241,0.998465784991928
"2297","27","Zinc",23720494,"Metal","1079","clumped",7,146337,0.2565002240421,0.400611057011702,0.640272452676232,0.521995486662327,0.998465784991928
"2298","30","Hip circumference",25673412,"Anthropometric","48","clumped",6,146503,0.125571474683178,0.196242013786397,0.639880687424345,0.522250170379116,0.998465784991928
"2299","19","C-reactive protein",21196492,"Immune","1015","clumped",14,127398,-0.456649784844311,0.713742652081673,-0.639796127515239,0.522305150535109,0.998465784991928
"2300","34","Corrected insulin response",24699409,"Glycemic","761","clumped",12,144674,-0.505548849896152,0.791005770628411,-0.639121569864807,0.522743848851271,0.998465784991928
"2301","38","Corrected insulin response",24699409,"Glycemic","761","clumped",7,144674,0.407750255610802,0.638125126802732,0.638981664385788,0.522834860017693,0.998465784991928
"2302","23","Infant head circumference",22504419,"Anthropometric","28","clumped",9,145626,-0.539444116772784,0.844557455401518,-0.638729921004987,0.522998644351128,0.998465784991928
"2303","12","Internalizing problems",24839885,"Neurological","1029","clumped",10,146678,0.377914125038827,0.591699445745865,0.638692714275655,0.523022853296652,0.998465784991928
"2304","22","Ferritin",25352340,"Metal","1050","clumped",24,126820,0.205189272727093,0.321299052093093,0.638623959175709,0.523067591031544,0.998465784991928
"2305","3","Chronotype",27494321,"Sleeping","1087","clumped",41,197549,0.158763536366766,0.248834582094409,0.638028424467668,0.523455177181278,0.998465784991928
"2306","18","Total cholesterol",24097068,"Lipid","301","clumped",14,144562,-0.380342460556318,0.596133657309363,-0.638015411297168,0.523463648063176,0.998465784991928
"2307","9","Inspection time",21130836,"Neurological","1065","clumped",24,144322,0.266235949770621,0.417626389546172,0.637497908261821,0.523800572018394,0.998465784991928
"2308","1","HOMA-IR",20081858,"Glycemic","771","clumped",34,145494,-0.268121683481164,0.42070867663767,-0.637309612019437,0.52392319118549,0.998465784991928
"2309","53","Transferrin Saturation",25352340,"Metal","1051","clumped",11,129334,-0.484476595284103,0.760666069092789,-0.636911011242969,0.524182809939609,0.998465784991928
"2310","14","Obesity class 2",23563607,"Anthropometric","91","clumped",6,141927,-0.77550823547267,1.21883643138332,-0.636269326633522,0.524600893800271,0.998465784991928
"2311","1","Pancreatic cancer",19648918,"Cancer","822","clumped",21,98854,-0.364862227292243,0.573531152942956,-0.63616810598697,0.524666858798598,0.998465784991928
"2312","27","Urinary albumin-to-creatinine ratio",26631737,"Kidney","1107","clumped",7,135849,-0.694375789761362,1.09236242519452,-0.635664293961512,0.524995253803647,0.998465784991928
"2313","23","Myocardial infarction",26343387,"Cardiovascular","798","clumped",12,191222,-0.432968942050374,0.682371453358066,-0.634506235452348,0.525750498766092,0.998465784991928
"2314","11","Paget's disease",21623375,"Bone","975","clumped",9,145117,-0.589351281432166,0.930056723180779,-0.633672405933042,0.526294636806211,0.998465784991928
"2315","12","Corrected insulin response",24699409,"Glycemic","761","clumped",10,144674,0.360437198998125,0.568833199887459,0.633643041702623,0.526313804473671,0.998465784991928
"2316","14","Height",25282103,"Anthropometric","89","clumped",7,146517,0.050944346546891,0.0804161710907553,0.633508731588287,0.526401480706479,0.998465784991928
"2317","18","Top 1 % survival",27015805,"Aging","1091","clumped",15,197123,-0.432444726113989,0.683062578225301,-0.633096790688702,0.52667043792848,0.998465784991928
"2318","81","Microalbuminuria",26631737,"Kidney","1097","clumped",6,135700,-0.784315407590675,1.23893144903476,-0.633057953449908,0.526695798475941,0.998465784991928
"2319","52","8-choice reaction time",21130836,"Neurological","1063","clumped",11,142610,-0.541946210472015,0.856681451886266,-0.632611117328083,0.526987625363993,0.998465784991928
"2320","15","8-choice reaction time",21130836,"Neurological","1063","clumped",8,142610,0.422389824018619,0.668183721025439,0.632146235724498,0.527291325252189,0.998465784991928
"2321","52","HbA1C",20858683,"Glycemic","758","clumped",11,147569,-0.498379476643196,0.788435459783469,-0.632111950900924,0.527313726526517,0.998465784991928
"2322","11","HDL cholesterol",24097068,"Lipid","299","clumped",9,144564,-0.53454156039736,0.846523887315978,-0.631454786340642,0.52774320343811,0.998465784991928
"2323","33","Mean cell haemoglobin concentration",23222517,"Haematological","272","clumped",13,148173,-0.433619693602365,0.686978719395538,-0.631198145386366,0.527910974468504,0.998465784991928
"2324","14","Serum creatinine (eGFRcrea)",26831199,"Kidney","1105","clumped",6,135917,-0.662961746762241,1.05039373955381,-0.631155462754241,0.527938879546073,0.998465784991928
"2325","25","Extreme body mass index",23563607,"Anthropometric","85","clumped",9,126175,-0.58019890472466,0.920360046051519,-0.630404271908368,0.528430116572978,0.998465784991928
"2326","3","HbA1C",20858683,"Glycemic","758","clumped",28,147569,0.142763897191658,0.226654204346898,0.629875353969412,0.52877613908735,0.998465784991928
"2327","19","HbA1C",20858683,"Glycemic","758","clumped",15,147569,0.175894797544597,0.27929645451126,0.629778125370029,0.528839759392747,0.998465784991928
"2328","71","Femoral neck bone mineral density",26367794,"Bone","980","clumped",9,192491,0.253410505124694,0.40281612783509,0.629097217349845,0.529285412104656,0.998465784991928
"2329","42","Platelet count",22139419,"Haematological","1008","clumped",7,151872,0.127918117838112,0.203351041491515,0.62905071397655,0.529315855421004,0.998465784991928
"2330","38","Ferritin",25352340,"Metal","1050","clumped",7,126820,-0.660253187058792,1.04971797614742,-0.62898149985198,0.529361167922695,0.998465784991928
"2331","4","Forearm bone mineral density",26367794,"Bone","977","clumped",29,193980,0.176236713291077,0.28031048317919,0.628719665751556,0.529532601042162,0.998465784991928
"2332","38","Serum creatinine (eGFRcrea)",26831199,"Kidney","1105","clumped",7,135917,0.120075268832979,0.191117600024958,0.628279492926337,0.529820863165373,0.998465784991928
"2333","4","Squamous cell lung cancer",24880342,"Cancer","967","clumped",29,185560,-0.282029527104239,0.449093929792534,-0.627996747216172,0.530006070854524,0.998465784991928
"2334","12","Platelet count",22139419,"Haematological","1008","clumped",11,151872,0.117650627075896,0.187477093026819,0.627546678777795,0.530300948242779,0.998465784991928
"2335","38","Lung cancer",24880342,"Cancer","966","clumped",9,185568,0.0902992483471682,0.143912089599923,0.627461171595805,0.530356980549572,0.998465784991928
"2336","16","G speed factor",21130836,"Neurological","1061","clumped",7,144316,-0.717995757924266,1.14438656950748,-0.627406662272587,0.530392701727868,0.998465784991928
"2337","21","Extreme body mass index",23563607,"Anthropometric","85","clumped",12,126175,-0.486496470935911,0.775805105555174,-0.627085936213025,0.530602905424926,0.998465784991928
"2338","16","Mean platelet volume",22139419,"Haematological","1006","clumped",7,151743,0.142022070007773,0.226531567124262,0.626941630302093,0.530697497238248,0.998465784991928
"2339","41","Mother's age at death",27015805,"Aging","1093","clumped",8,197123,0.361458981439614,0.576614292471798,0.626864415535265,0.530748114652184,0.998465784991928
"2340","4","Extreme height",23563607,"Anthropometric","86","clumped",18,125069,-0.294599628920819,0.470041847409665,-0.626751916971469,0.530821866412505,0.998465784991928
"2341","19","Neo-neuroticism",21173776,"Personality","116","clumped",15,139921,0.312763361308249,0.49910153069161,0.626652779194746,0.530886863424353,0.998465784991928
"2342","12","Mean cell haemoglobin",23222517,"Haematological","271","clumped",10,148131,0.0848718677981321,0.135446676508311,0.626607237519958,0.530916722949812,0.998465784991928
"2343","27","Myocardial infarction",26343387,"Cardiovascular","798","clumped",10,191222,-0.526433896426602,0.840280215082327,-0.626498026464927,0.530988330952812,0.998465784991928
"2344","53","Neo-neuroticism",21173776,"Personality","116","clumped",13,139921,-0.474197554815579,0.757396960263447,-0.626088537047519,0.531256870466035,0.998465784991928
"2345","81","Ferritin",25352340,"Metal","1050","clumped",7,126820,-0.643548869639968,1.02796843305726,-0.626039525091254,0.531289016684931,0.998465784991928
"2346","14","Neuroticism",27089181,"Personality","1007","clumped",10,177839,0.200309321094366,0.320232326705352,0.625512493242671,0.531634751418125,0.998465784991928
"2347","11","Waist circumference",25673412,"Anthropometric","60","clumped",9,146546,0.109992730259011,0.175980721732146,0.625027157386177,0.531953234260367,0.998465784991928
"2348","31","HOMA-IR",20081858,"Glycemic","771","clumped",12,145494,0.332952338329427,0.533078467442719,0.62458410658878,0.532244053537588,0.998465784991928
"2349","6","Simple reaction time",21130836,"Neurological","1066","clumped",45,144473,0.196946021540956,0.315344837696059,0.624541765071735,0.532271850793623,0.998465784991928
"2350","18","Urinary albumin-to-creatinine ratio",26631737,"Kidney","1107","clumped",14,135849,-0.436723305304672,0.699273499282627,-0.624538618655933,0.532273916448661,0.998465784991928
"2351","23","Serum creatinine (eGFRcrea)",26831199,"Kidney","1105","clumped",8,135917,-0.520079678042996,0.833215585552842,-0.624183809161372,0.532506878644745,0.998465784991928
"2352","18","Alcohol dependence",22978509,"Behavioural","813","clumped",13,122600,-0.457860307053107,0.733588923701109,-0.624137432096311,0.532537332891675,0.998465784991928
"2353","22","Platelet count",22139419,"Haematological","1008","clumped",27,151872,-0.239381390151481,0.383655752321547,-0.623948393065804,0.532661477536019,0.998465784991928
"2354","3","Paget's disease",21623375,"Bone","975","clumped",28,145117,0.16319748635454,0.261758610138116,0.623465590180318,0.532978607573137,0.998465784991928
"2355","71","Forearm bone mineral density",26367794,"Bone","977","clumped",9,193980,0.216589054890878,0.347527555189226,0.623228436585256,0.533134417353725,0.998465784991928
"2356","38","Neuroticism",27089181,"Personality","1007","clumped",8,177839,-0.545956865690026,0.876267206442701,-0.623048382589136,0.533252728110186,0.998465784991928
"2357","2","Forearm bone mineral density",26367794,"Bone","977","clumped",227,193980,0.0812860299384093,0.130500409226939,0.622879502217142,0.533363708910489,0.998465784991928
"2358","25","Red blood cell count",23222517,"Haematological","275","clumped",13,148176,0.0946938786900394,0.152033165860814,0.622850140322221,0.533383005456121,0.998465784991928
"2359","27","Cigarettes smoked per day",20418890,"Behavioural","961","clumped",7,145459,0.142062523147999,0.228275289135292,0.622329835551334,0.533725006651274,0.998465784991928
"2360","38","Neo-conscientiousness",21173776,"Personality","114","clumped",7,139946,0.420978233501746,0.677206909247938,0.621639011287195,0.534179263050224,0.998465784991928
"2361","2","Height",25282103,"Anthropometric","89","clumped",175,146517,0.0155774099785578,0.0250795354382516,0.621120355953602,0.534520436790668,0.998465784991928
"2362","25","HbA1C",20858683,"Glycemic","758","clumped",13,147569,0.179593176624513,0.289165784499475,0.621073398899443,0.534551330773187,0.998465784991928
"2363","9","Depressive symptoms",27089181,"Neurological","1000","clumped",30,177838,-0.265913243675445,0.428220865230642,-0.620972178766261,0.534617928582015,0.998465784991928
"2364","19","HDL cholesterol",24097068,"Lipid","299","clumped",15,144564,0.0560655834745231,0.0903001130262532,0.620880545943758,0.534678222027848,0.998465784991928
"2365","11","Zinc",23720494,"Metal","1079","clumped",9,146337,-0.598214498314079,0.963776587150217,-0.620698309431789,0.534798141955379,0.998465784991928
"2366","9","Lumbar spine bone mineral density",26367794,"Bone","982","clumped",33,192488,0.159759795458875,0.25765747329745,0.620047202257712,0.535226710940404,0.998465784991928
"2367","16","Simple reaction time",21130836,"Neurological","1066","clumped",7,144473,-0.702334896072008,1.1330447161946,-0.619865117442885,0.535346592999725,0.998465784991928
"2368","18","Overweight",23563607,"Anthropometric","93","clumped",14,144982,0.108246483870023,0.174859590979725,0.619048021692865,0.535884723821903,0.998465784991928
"2369","5","Digit symbol",21130836,"Neurological","1067","clumped",18,144321,-0.393188386554937,0.635300149316114,-0.618901769467857,0.535981072761191,0.998465784991928
"2370","22","Fasting glucose",22581228,"Glycemic","773","clumped",26,148925,0.0739394742720618,0.119514376691619,0.618665940607685,0.536136451915922,0.998465784991928
"2371","4","Asthma",20860503,"Immune","44","clumped",13,100589,0.188267960275321,0.304513551508951,0.618258068786756,0.536405237500418,0.998465784991928
"2372","8","HbA1C",20858683,"Glycemic","758","clumped",13,147569,-0.42378763376705,0.68552673152654,-0.618192718500347,0.536448309328875,0.998465784991928
"2373","23","HbA1C",20858683,"Glycemic","758","clumped",9,147569,0.205615876790872,0.332613694853977,0.618182233540148,0.536455220040644,0.998465784991928
"2374","9","Waist circumference",25673412,"Anthropometric","60","clumped",24,146546,-0.272916877568193,0.441540829777163,-0.618101111296838,0.536508689801543,0.998465784991928
